879,Bitpastel,Marketing,Kolkata,6 Months,"15,000 /month",20 Aug' 22
880,Credence Metal And Commodities Private Limited,Social Media Marketing,Chennai,3 Months,"5,000 /month +  Incentives",19 Aug' 22
881,Akshay Desai,Business Development (Sales),Pune,3 Months,"2,000 /month",19 Aug' 22
882,FusionGuru,Data Collection,Work From Home,2 Months,"1,000 /month",19 Aug' 22
883,Ramp Asia,Social Media Marketing,Delhi,3 Months,"7,000 /month",20 Aug' 22
884,Podium Pro,Business Development (Sales),Bhopal,1 Month,"10,000 /month",19 Aug' 22
885,NeoVisara,Web Development,Hyderabad,5 Months,"5,000 /month +  Incentives",19 Aug' 22
886,Sampark Sathi Foundation,Social Media Marketing,Work From Home,2 Months,Unpaid,20 Aug' 22
887,Clicks Bazaar Technologies Private Limited,Content Writing,Delhi,3 Months,"6,000-10,000 /month",19 Aug' 22
888,TMG Security,Digital Marketing,Work From Home,3 Months,"1,000 /month +  Incentives",19 Aug' 22
889,TalantonCore,Graphic Design,Work From Home,2 Months,"1,000 /month",19 Aug' 22
890,Circle Of Games,Social Media Marketing,Bangalore,3 Months,"10,000-20,000 /month",19 Aug' 22
891,Sweet Mantra,Cake Decoration,Pune,6 Months,"10,000 /month",20 Aug' 22
892,Olive And Gray,Graphic Design,Work From Home,2 Months,"3,000 /month",20 Aug' 22
893,Shoptopshopping.com,Web Development,Work From Home,2 Months,"1,000 /month",20 Aug' 22
894,INFOCUS IT CONSULTING PRIVATE LIMITED,Business Development (Sales),Delhi,3 Months,"6,000 /month +  Incentives",19 Aug' 22
895,Celebmantra,Content Writing,Faridabad,3 Months,"4,000-8,000 /month",20 Aug' 22
896,Advit Realinfo Private Limited,Mobile App Development,Mumbai,3 Months,"10,000-12,000 /month",19 Aug' 22
897,Fabiosys Innovations,Mathematical Modeling,Delhi,1 Month,"3,000-5,000 /month",19 Aug' 22
898,Celebmantra,Social Media Marketing,Faridabad,4 Months,"3,000-5,000 /month",20 Aug' 22
899,Nucros Science & Taste,Dietetics/Nutrition,Delhi,1 Month,"5,000 /month",19 Aug' 22
900,Aimlay Private Limited,Operations,Delhi,3 Months,"15,000-20,000 /month",20 Aug' 22
901,Decrypton Private Limited,Web Development,Work From Home,3 Months,"1,500-3,000 /month",20 Aug' 22
902,Experimental Technologies Private Limited,Unity/Unreal Environment Art,Work From Home,6 Months,"5,000-10,000 /month",19 Aug' 22
903,Blackcoffer,PHP Development,Work From Home,6 Months,"6,000-14,000 /month",19 Aug' 22
904,Siliconkraft Tech Private Limited,Social Media Marketing,Work From Home,3 Months,"2,500 /month",19 Aug' 22
905,Dream Pet,Business Development (Sales),Ghaziabad,3 Months,"8,000 /month",19 Aug' 22
906,MRM Procom Private Limited,Mobile App Development,Faridabad,3 Months,"12,000-20,000 /month",19 Aug' 22
907,Ironhead LLP,Business Development (Sales),Mumbai,6 Months,"10,000 /month +  Incentives",19 Aug' 22
908,Purani Dili Talkies LLP,Artist Management,Delhi,6 Months,"7,500 /month",19 Aug' 22
909,Purani Dili Talkies LLP,Social Media Marketing,Delhi,6 Months,"7,500 /month",19 Aug' 22
910,Spottlightt Social,Social Media Marketing,Mumbai,3 Months,"8,000 /month",19 Aug' 22
911,Hindustan Wellness,Purchase Management,Delhi,3 Months,"5,000 /month",19 Aug' 22
912,Stoild Private Limited,Content Writing,Work From Home,2 Months,"1,000 /month",19 Aug' 22
913,Central Business Solutions Incorporation,Marketing,Work From Home,6 Months,"2,000 /month",19 Aug' 22
914,UPMARKET FINTECH SOLUTIONS INDIA PRIVATE LIMITED,UX/UI Design,Pune,3 Months,"2,000 /month",20 Aug' 22
915,Kryoss Softech,Content Writing,Work From Home,6 Months,"2,000 /month",20 Aug' 22
916,Inspired By Dreams Technologies Private Limited,Digital Marketing,Work From Home,1 Month,"2,000 /month",20 Aug' 22
917,Hopeberry,Business Development (Sales),Work From Home,2 Months,"1,000 /month +  Incentives",19 Aug' 22
918,Smartr Express Private Limited,L1 Technical Support,Mumbai,6 Months,"10,000-20,000 /month",19 Aug' 22
919,Nioclass,Marketing,Delhi,1 Month,"4,000 /month",19 Aug' 22
920,Light De Literacy,Graphic Design,Work From Home,2 Months,Unpaid,20 Aug' 22
921,XLICT Software,Web Development,Lucknow,3 Months,"10,000 /month",19 Aug' 22
922,Aipex Worldwide (OPC) Private Limited,Social Media Marketing,Mumbai,6 Months,"10,000 /month",20 Aug' 22
923,K4 Media & Technologies,Content Writing,Work From Home,2 Months,"1,000 /month",19 Aug' 22
924,Looxdo LLC,Graphic Design,Work From Home,3 Months,"4,000-7,000 /month",20 Aug' 22
925,Looxdo LLC,Digital Marketing,Work From Home,3 Months,"4,000-7,000 /month",20 Aug' 22
926,Vedic Bodhi Technologies Private Limited,Operations,Work From Home,3 Months,"7,000 /month",19 Aug' 22
927,Agarwal Packers & Movers Limited,Human Resources (HR),Delhi,2 Months,"7,000 /month",19 Aug' 22
928,MITYUNG,Social Media Marketing,Noida,2 Months,"5,000-10,000 /month",19 Aug' 22
929,Cosentus India Private Limited,Accounts Recievables,Delhi,6 Months,"20,000-25,000 /month",19 Aug' 22
930,HostBooks Limited,Java Development,Gurgaon,6 Months,"10,000-15,000 /month",19 Aug' 22
931,White Thoughts & Branding Mediacom Private Limited,Graphic Design,Faridabad,3 Months,"4,000 /month",19 Aug' 22
932,Nexzen Consulting Group,Graphic Design,Work From Home,3 Months,"5,000-8,000 /month",19 Aug' 22
933,ZBEE TECHNOLOGIES PRIVATE LIMITED,Web Development,Kanpur,6 Months,"2,500 /month",19 Aug' 22
934,The Test Tribe,Social Media Marketing,Work From Home,6 Months,"6,000-10,000 /month",20 Aug' 22
935,ZBEE TECHNOLOGIES PRIVATE LIMITED,Digital Marketing,Kanpur,6 Months,"2,500 /month",19 Aug' 22
936,Qodeit,Digital Marketing,Bangalore,3 Months,"3,000 /month",20 Aug' 22
937,MyGate,Human Resources (HR),Bangalore,4 Months,"15,000 /month",19 Aug' 22
938,Ostello India Private Limited,Social Media Marketing,Work From Home,2 Months,"2,000-3,000 /month",20 Aug' 22
939,G D Jain & Company,Accounts,Kolkata,3 Months,"3,000 /month",20 Aug' 22
940,Pandagis Private Limited,Business Development (Sales),Work From Home,2 Months,"5,000 /month",19 Aug' 22
941,Times Internet,Business Development (Sales),Delhi,3 Months,"25,000 /month",19 Aug' 22
942,Vista Rooms,Human Resources (HR),Mumbai,3 Months,"5,000 /month",20 Aug' 22
943,Vista Rooms,Business Analytics,Mumbai,2 Months,"5,000 /month",20 Aug' 22
944,HDFC Capital Advisors Limited,Private Equity & Venture Capital,Faridabad,6 Months,"5,000-25,000 /month",20 Aug' 22
945,DTORR,Business Development (Sales),Goa Velha,6 Months,"12,000 /month",19 Aug' 22
946,Anmol India Limited,Market Research,Ludhiana,3 Months,"3,000-5,000 /month",19 Aug' 22
947,Ashba Botanics,Social Media Marketing,Work From Home,3 Months,"5,000 /month",19 Aug' 22
948,FUTK Private Limited,Digital Marketing,Chandigarh,6 Months,"10,000-15,000 /month",20 Aug' 22
949,Chance,ReactJS Development,Work From Home,2 Months,"1,000 /month",20 Aug' 22
950,Stirring Minds,Account Management,Delhi,3 Months,"15,000-18,000 /month",19 Aug' 22
951,CCC,Digital Marketing,Tiptur,2 Months,"2,000 /month",19 Aug' 22
952,Siliconkraft Tech Private Limited,Mobile App Development,Work From Home,3 Months,"3,000 /month",19 Aug' 22
953,JPG Retails LLP,Human Resources (HR),Lucknow,2 Months,"2,000-8,000 /month",20 Aug' 22
954,Information Technology Learning Hub LLP,Business Development (Sales),Navi Mumbai,6 Months,"10,000-12,000 /month",20 Aug' 22
955,K4 Media & Technologies,Data Entry,Jaipur,4 Months,"10,000 /month",19 Aug' 22
956,ARSH Public Realtions,Media & Public Relations (PR),Work From Home,6 Months,"2,000-5,000 /month",19 Aug' 22
957,The Prakriti Story,Operations,Jaipur,3 Months,"6,000-10,000 /month",20 Aug' 22
958,Decrypton Private Limited,Mobile App Development,Work From Home,3 Months,"2,000-5,000 /month",20 Aug' 22
959,SOY ASSET MANAGEMENT LLP,1. Architecture/Interior Designing,Noida,6 Months,"15,000 /month",19 Aug' 22
960,Hardblck,Content Writing,Work From Home,4 Months,"3,000-6,000 /month",20 Aug' 22
961,Decrypton Private Limited,Graphic Design,Work From Home,3 Months,"1,500-3,000 /month",20 Aug' 22
962,Purvy Garg,Business Development (Sales),Work From Home,1 Month,"1,000 /month +  Incentives",19 Aug' 22
963,E-Revbay Private Limited,Mobile App Development,Mumbai,6 Months,"15,000 /month",20 Aug' 22
964,Xpert Internet Services Private Limited,Content Writing,Noida,3 Months,"5,000-8,000 /month",19 Aug' 22
965,Nutrabay,Motion Graphics,Delhi,3 Months,"15,000 /month",19 Aug' 22
966,Skillathon Consultants Private Limited,Business Development (Sales),Navi Mumbai,3 Months,"5,000 /month",19 Aug' 22
967,D Series,Content Writing,Delhi,3 Months,"3,000-5,000 /month",19 Aug' 22
968,ShramIN,Human Resources (HR),Noida,6 Months,"10,000 /month",19 Aug' 22
969,Arriba Labs,Graphic Design,Pune,3 Months,"5,000 /month",20 Aug' 22
970,SportsThat,Graphic Design,Work From Home,1 Month,"3,000 /month",20 Aug' 22
971,Ubakabazki,Graphic Design,Work From Home,3 Months,"7,000 /month",20 Aug' 22
972,Vah Vah!,Graphic Design,Bangalore,6 Months,"15,000-20,000 /month",20 Aug' 22
973,Aimed Labs,Business Development (Sales),Indore,3 Months,"8,000-11,000 /month",20 Aug' 22
974,Expertrons,Lead Nurturing Business Development,Hyderabad,3 Months,"8,000-10,000 /month",19 Aug' 22
975,Learn Transformation,Social Media Marketing,Work From Home,2 Months,"1,000-2,000 /month",20 Aug' 22
976,Chordia Jewels,Content Writing,Jaipur,3 Months,"6,000 /month +  Incentives",20 Aug' 22
977,Nobrokerage.com,Graphic Design,Work From Home,2 Months,"6,000 /month",20 Aug' 22
978,IMI Critical Engineering,Human Resources (HR),Bangalore,6 Months,"10,000-12,000 /month",19 Aug' 22
979,Clanify Media Private Limited,Marketing,Mumbai,3 Months,"5,000 /month",20 Aug' 22
980,IQuanta,Business Development (Sales),Gurgaon,6 Months,"20,000 /month +  Incentives",19 Aug' 22
981,Search My Career,Web Development,Work From Home,2 Months,"2,000-2,500 /month",20 Aug' 22
982,Sambav Health,Marketing,Hyderabad,2 Months,"5,000 /month +  Incentives",19 Aug' 22
983,Edelweiss Wealth Management,Human Resources (HR),Delhi,6 Months,"7,000 /month",20 Aug' 22
984,Lokesh  Jangid,Interior Design,Pune,3 Months,"10,000 /month",19 Aug' 22
985,Ink In Caps,Human Resources (HR),Lucknow,6 Months,"5,000-10,000 /month",20 Aug' 22
986,Parents Holiday,Travel & Tourism,Gurgaon,3 Months,"6,000-10,000 /month",19 Aug' 22
987,My Story,Teaching,Work From Home,6 Months,Unpaid,19 Aug' 22
988,Careervira,Data Analytics,Work From Home,3 Months,"1,000-5,000 /month",19 Aug' 22
989,Sumadhura Infracon Private Limited,Human Resources (HR),Hyderabad,3 Months,"7,000 /month",20 Aug' 22
990,Tradexa Technologies Private Limited,Python/Django Development,Pune,6 Months,"12,000-15,000 /month",19 Aug' 22
991,Sunbeam World School,Business Development (Sales),Delhi,3 Months,"10,000-15,000 /month",19 Aug' 22
992,CloudTrains Academy (CTS IT Academy),Human Resources (HR),Work From Home,3 Months,"4,000 /month",20 Aug' 22
993,Webapprise System,Business Development (Sales),Ahmedabad,2 Months,"5,000 /month",20 Aug' 22
994,Tutorial Plus,.NET Development,Mumbai,6 Months,"2,000 /month",20 Aug' 22
995,Vyvstha Infotech Private Limited,Marketing,Work From Home,2 Months,"2,000-5,000 /month",19 Aug' 22
996,MetalFort,Marketing,Mumbai,6 Months,"10,000 /month",20 Aug' 22
997,Metro Infrasys Private Limited,Content Writing,Gurgaon,3 Months,"10,000 /month",19 Aug' 22
998,Viweb Digital,Web Development,Mumbai,2 Months,"9,000 /month",20 Aug' 22
999,A S Enterprises,Marketing,Hyderabad,1 Month,"5,000 /month +  Incentives",19 Aug' 22
1000,Career Clinic Private Limited (OPC),Marketing,Noida,3 Months,"2,000-10,000 /month",19 Aug' 22
1001,TDF Diamond Factory India Private Limited,Photography & Videography,Navi Mumbai,6 Months,"10,000-12,000 /month",20 Aug' 22
1002,SapidBlue Technologies Private Limited,Graphic Design,Gurgaon,3 Months,"8,000 /month",19 Aug' 22
1003,TDF Diamond Factory India Private Limited,Marketing,Work From Home,6 Months,"5,000 /month",20 Aug' 22
1004,Zeptogreens Autonetics Private Limited,Embedded Engineering,Hyderabad,6 Months,"10,000-14,000 /month",20 Aug' 22
1005,Helpful Hearts (OPC) Private Limited,Business Development (Sales),Work From Home,6 Months,"10,000-18,000 /month",19 Aug' 22
1006,Mobi Tech LLP,PHP Development,Delhi,6 Months,"25,000 /month",19 Aug' 22
1007,Lodha Group,Human Resources (HR),Mumbai,2 Months,"10,000-12,000 /month",19 Aug' 22
1008,Viweb Digital,Marketing,Mumbai,2 Months,"8,000 /month",20 Aug' 22
1009,Onewebtag Media,Social Media Marketing,Mumbai,6 Months,"10,000 /month",20 Aug' 22
1010,K4 Media & Technologies,Content Management,Jaipur,4 Months,"10,000 /month",19 Aug' 22
1011,Onewebtag Media,Business Development (Sales),Mumbai,6 Months,"10,000 /month",20 Aug' 22
1012,Purani Dili Talkies LLP,Anchoring/Acting,Delhi,1 Month,"3,000 /month",19 Aug' 22
1013,Shreya Bansal,Business Development (Sales),Mumbai,3 Months,"5,000-8,000 /month",20 Aug' 22
1014,Blismos Solutions Private Limited,Data Engineering/Big Data Development & Testing,Bangalore,3 Months,"5,000 /month",20 Aug' 22
1015,K4 Media & Technologies,Content Writing,Jaipur,4 Months,"10,000 /month",19 Aug' 22
1016,BlobCity,Data Collection,Work From Home,1 Month,"2,000 /month",20 Aug' 22
1017,Equinox Labs,Operations,Navi Mumbai,3 Months,"4,000 /month",19 Aug' 22
1018,White Coffee Event Management Private Limited,Business Development (Sales),Work From Home,4 Months,"1,000 /month +  Incentives",19 Aug' 22
1019,UPCRED,Graphic Design,Work From Home,6 Months,"5,000 /month",19 Aug' 22
1020,Big Internet E-commerce Private Limited,Lead Generation,Work From Home,6 Months,"10,000 /month",20 Aug' 22
1021,National Institute For Career Education (NICE),Human Resources (HR),Noida,4 Months,"8,000 /month",19 Aug' 22
1022,Fairdeal Realtors Private Limited,Business Development (Sales),Mumbai,6 Months,"15,000 /month",20 Aug' 22
1023,Flexsin Technologies,Content Writing,Noida,6 Months,"15,000 /month",19 Aug' 22
1024,Way2Agribusiness India Private Limited,Web Development,Bangalore,4 Months,"5,000 /month",20 Aug' 22
1025,Ravendise,Graphic Design,Work From Home,2 Months,"2,000-5,000 /month",19 Aug' 22
1026,Parents Holiday,Business Development (Sales),Gurgaon,3 Months,"6,000-10,000 /month",19 Aug' 22
1027,Conceptmart,Human Resources (HR),Indore,2 Months,"5,000-8,000 /month",19 Aug' 22
1028,Pure Snacks Private Limited,Operations,Vasai,3 Months,"5,000-7,000 /month",20 Aug' 22
1029,Buransh Heli Resort (Eternal Hospitality Private Limited),Business Development (Sales),Delhi,6 Months,"12,000 /month",19 Aug' 22
1030,Litifer,Customer Support,Work From Home,3 Months,"6,000-12,000 /month",19 Aug' 22
1031,Klocrix Business Solutions Private Limited,Content Writing,Mohali,3 Months,"9,000 /month",20 Aug' 22
1032,Svelte Couture,Graphic Design,Work From Home,3 Months,"3,000-5,000 /month",19 Aug' 22
1033,Egarden Innovation Private Limited,Operations,Lucknow,6 Months,"6,000 /month",20 Aug' 22
1034,Staiir Social Media Marketing,Social Media Marketing,Work From Home,3 Months,"5,500 /month",20 Aug' 22
1035,Skillintra,Business Development (Sales),Work From Home,2 Months,"2,000 /month +  Incentives",19 Aug' 22
1036,Care Health Insurance Limited,Customer Service,Gurgaon,6 Months,"17,000 /month",19 Aug' 22
1037,Recruit CRM,Digital Marketing,Work From Home,5 Months,"7,500 /month",20 Aug' 22
1038,SimplifiedUcoach,Business Development (Sales),Work From Home,3 Months,"2,000 /month +  Incentives",19 Aug' 22
1039,The Arch Organisation,Social Media Marketing,Work From Home,3 Months,"1,000 /month +  Incentives",20 Aug' 22
1040,Orchids International School,Content Writing,Work From Home,2 Months,"15,000 /month",19 Aug' 22
1041,Teachoo,Subject Matter Expert (Social Science),Delhi,1 Month,"12,000-18,000 /month",20 Aug' 22
1042,Clever Education (Cleveredu Private Limited),Digital Marketing,Work From Home,2 Months,"2,000 /month +  Incentives",19 Aug' 22
1043,Shiv Vani Immigration Services,Content Writing,Work From Home,2 Months,"4,000 /month",19 Aug' 22
1044,Kisna (H.K Jewels Private Limited),Human Resources (HR),Mumbai,3 Months,"10,000 /month",20 Aug' 22
1045,Pecksmart,Content Writing,Work From Home,2 Months,"2,000 /month",19 Aug' 22
1046,Teachoo,Front End Development,Delhi,2 Months,"12,000-18,000 /month",20 Aug' 22
1047,Balaji Homes,Operations,Pune,3 Months,"5,000 /month",19 Aug' 22
1048,PagarBook,Technical Support,Bangalore,2 Months,"20,000-25,000 /month",19 Aug' 22
1049,Lambda Cube,Business Development (Sales),Work From Home,2 Months,"8,000 /month",20 Aug' 22
1050,Building Blocks Learning Solutions Private Limited,Web Development,Work From Home,4 Months,"10,000 /month",20 Aug' 22
1051,LifeSight Technologies Private Limited,Marketing,Bangalore,6 Months,"25,000 /month",19 Aug' 22
1052,Mozocare,Marketing,Noida,6 Months,"10,000 /month",19 Aug' 22
1053,Rehlat Online Services Private Limited,Graphic Design,Hyderabad,6 Months,"15,000 /month",19 Aug' 22
1054,Rchilli Incorporation,Business Development (Sales),Work From Home,3 Months,"7,000-9,000 /month",19 Aug' 22
1055,Finbox,Human Resources (HR),Bangalore,2 Months,"10,000-20,000 /month",20 Aug' 22
1056,Jack Martin,Content Writing,Gurgaon,4 Months,"5,000-10,000 /month",19 Aug' 22
1057,RankHawn,Business Development (Sales),Work From Home,2 Months,"15,000-25,000 /month",20 Aug' 22
1058,Reservefree Private Limited,Graphic Design,Work From Home,6 Months,"8,000 /month",20 Aug' 22
1059,Ostello India Private Limited,Content Writing,Work From Home,3 Months,"4,000-8,000 /month",20 Aug' 22
1060,The Coding Live,Social Media Marketing,Work From Home,2 Months,"3,000-8,000 /month",19 Aug' 22
1061,Sug Creative,Marketing,Work From Home,1 Month,"1,000 /month +  Incentives",19 Aug' 22
1062,Blend Of Trends,Interior Design,Bangalore,3 Months,"5,000 /month",20 Aug' 22
1063,Simmi Foundation Organization,Video Editing,Work From Home,3 Months,Unpaid,19 Aug' 22
1064,RWS Learning,English Curriculum Design (SSC & Banking),Work From Home,2 Months,"7,000-9,000 /month",19 Aug' 22
1065,Matrix Infotech Solution,Web Development,Work From Home,3 Months,"4,000-6,000 /month",20 Aug' 22
1066,FreeUp App,Customer Care,Bangalore,6 Months,"15,000-20,000 /month",20 Aug' 22
1067,UTF Technologies India Private Limited,Business Development (Sales),Bangalore,4 Months,"8,000-10,000 /month",19 Aug' 22
1068,Webytag Digital LLP,Web Designing (WordPress & Shopify),Kolkata,3 Months,"3,000 /month",20 Aug' 22
1069,OtakuKart,Graphic Design,Delhi,3 Months,"10,000 /month",19 Aug' 22
1070,Maverick Technologies,CAD Design,Work From Home,2 Months,"7,500 /month",19 Aug' 22
1071,Vintage Hi-Fashions,E-commerce & Lifestyle Product Photography,Delhi,1 Month,"5,000 /month",20 Aug' 22
1072,Life Sciences Sector Skill Development Council,Content Writing,Faridabad,6 Months,"10,000 /month",19 Aug' 22
1073,Coco Contents,Content Writing,Work From Home,6 Months,"10,000 /month",19 Aug' 22
1074,The Cinnamon Kitchen,Social Media Marketing,Work From Home,6 Months,"6,000 /month",19 Aug' 22
1075,Paytail,Credit Risk,Gurgaon,3 Months,"15,000 /month",20 Aug' 22
